CODIGO ESTACION,NOMBRE ESTACION,COD_REGION,REGION,COMUNA,LAT,LONG,UTM_ESTE,UTM_NORTE,ALTITUD,Año,Mes,Caudal_Medio_mensual,Unidad
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1985,10,60.084,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1985,11,101.5,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1985,12,115.806,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1986,1,91.545,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1986,2,75.582,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1986,3,59.703,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1986,4,47.523,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1986,5,34.406,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1986,6,118.677,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1986,7,53.839,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1986,8,44.765,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1986,9,61.48,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1986,10,87.487,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1986,11,87.667,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1986,12,235.665,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1987,1,235.29,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1987,2,165.143,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1987,3,106.61,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1987,4,62.45,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1987,5,44.394,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1987,6,40.483,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1987,7,50.716,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1987,8,61.671,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1987,9,74.2,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1987,10,93.726,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1987,11,206.367,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1987,12,290.323,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1988,1,242.871,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1988,2,173.69,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1988,3,112.255,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1988,4,74.197,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1988,5,53.926,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1988,6,40.007,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1988,7,30.358,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1988,8,31.097,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1988,9,39.49,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1988,10,69.187,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1988,11,96.397,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1988,12,88.981,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1989,1,85.352,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1989,2,81.593,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1989,3,57.035,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1989,4,39.527,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1989,5,29.49,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1989,6,22.273,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1989,7,20.539,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1989,8,29.332,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1989,9,36.663,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1989,10,63.713,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1989,11,138.737,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1989,12,137.968,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1990,1,101.816,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1990,2,70.379,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1990,3,50.752,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1990,4,35.823,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1990,5,34.797,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1990,6,29.523,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1990,7,29.645,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1990,8,31.184,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1990,9,31.76,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1990,10,52.865,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1990,11,93.02,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1990,12,87.913,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1991,1,75.516,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1991,2,65.329,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1991,3,50.19,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1991,4,43.373,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1991,5,55.126,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1991,6,48.907,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1991,7,55.284,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1991,8,42.352,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1991,9,56.383,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1991,10,76.484,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1991,11,148.1,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1991,12,145.645,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1992,1,197.129,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1992,2,141.103,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1992,3,105.161,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1992,4,59.943,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1992,5,47.577,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1992,6,52.513,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1992,7,48.765,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1992,8,46.929,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1992,9,51.893,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1992,10,83.732,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1992,11,132.457,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1992,12,168.935,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1993,1,167.677,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1993,2,123.571,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1993,3,78.765,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1993,4,65.347,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1993,5,199.408,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1993,6,114.122,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1993,7,71.155,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1993,8,55.839,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1993,9,56.923,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1993,10,106.303,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1993,11,129.517,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1993,12,147.513,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1994,1,166.0,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1994,2,94.093,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1994,3,72.068,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1994,4,50.503,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1994,5,42.31,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1994,6,41.88,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1994,7,52.313,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1994,8,64.955,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1994,9,71.103,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1994,10,87.3,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1994,11,158.3,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1994,12,173.903,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1995,1,132.774,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1995,2,95.493,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1995,3,70.397,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1995,4,55.7,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1995,5,44.635,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1995,6,45.797,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1995,7,39.919,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1995,8,38.674,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1995,9,50.333,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1995,10,67.577,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1995,11,121.767,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1995,12,142.968,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1996,1,86.665,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1996,2,68.848,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1996,3,57.626,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1996,4,41.787,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1996,5,31.397,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1996,6,27.773,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1996,7,26.423,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1996,8,25.097,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1996,9,24.537,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1996,10,38.387,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1996,11,39.537,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1996,12,39.542,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1997,1,49.377,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1997,2,62.821,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1997,3,61.118,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1997,10,40.453,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1997,11,108.567,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1997,12,179.613,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1998,1,272.548,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1998,2,154.923,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1998,3,91.306,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1998,4,76.637,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1998,5,50.139,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1998,6,42.317,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1998,7,34.813,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1998,8,30.119,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1998,9,29.427,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1998,10,44.974,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1998,11,58.17,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1998,12,67.61,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1999,1,69.414,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1999,2,54.311,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1999,3,41.052,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1999,4,32.577,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1999,5,28.903,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1999,6,26.7,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1999,7,25.952,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1999,8,25.767,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1999,9,36.28,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1999,10,58.497,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1999,11,100.26,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,1999,12,103.677,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,2000,1,85.232,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,2000,2,64.434,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,2000,3,48.135,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,2000,4,37.027,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,2000,5,36.184,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,2000,6,40.147,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,2000,7,47.829,m3/s
05704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092,2000,8,37.41,m3/s
